ID lon[deg] lat[deg] depth[km] mag[ML] lon_proj[deg] lat_proj[deg] dist_proj[deg] dist_km_proj[deg]
37234823 -115.435 32.762 9.38 2.0 -115.436 32.761 0.197 21.891
37234839 -115.435 32.762 9.31 1.6 -115.436 32.761 0.197 21.891
37237935 -115.453 32.798 8.58 2.1 -115.458 32.795 0.157 17.447
37245775 -115.450 32.786 9.08 1.5 -115.452 32.785 0.169 18.744
37246047 -115.464 32.819 9.28 1.8 -115.471 32.814 0.133 14.824
37246055 -115.463 32.817 9.21 1.3 -115.470 32.812 0.136 15.070
37246079 -115.465 32.821 8.90 1.0 -115.472 32.816 0.131 14.577
37251919 -115.418 32.742 10.21 1.6 -115.422 32.739 0.223 24.788
37252727 -115.427 32.762 10.82 1.6 -115.434 32.758 0.201 22.380
37252831 -115.445 32.775 9.52 1.6 -115.445 32.775 0.181 20.072
37474336 -115.439 32.771 9.16 1.0 -115.441 32.769 0.187 20.810
37264031 -115.455 32.806 9.09 1.5 -115.462 32.801 0.149 16.581
37505520 -115.448 32.784 9.10 2.7 -115.450 32.783 0.171 19.052
37506280 -115.425 32.750 11.08 2.3 -115.428 32.748 0.212 23.617
37295967 -115.480 32.826 7.06 1.5 -115.479 32.827 0.119 13.195
37522424 -115.469 32.815 9.15 1.2 -115.471 32.814 0.134 14.889
37522432 -115.470 32.816 9.39 2.0 -115.472 32.815 0.133 14.735
37323791 -115.425 32.751 10.72 1.4 -115.428 32.749 0.212 23.524
37549576 -115.423 32.755 10.86 1.7 -115.429 32.751 0.209 23.274
37550712 -115.430 32.757 10.81 2.4 -115.432 32.755 0.204 22.661
37551088 -115.398 32.718 11.07 2.1 -115.405 32.714 0.254 28.239
37138892 -115.398 32.716 11.35 2.2 -115.404 32.712 0.256 28.425
37336559 -115.386 32.695 12.27 1.9 -115.391 32.692 0.280 31.109
37338487 -115.417 32.740 11.19 1.3 -115.421 32.738 0.225 25.034
37339247 -115.435 32.766 9.62 1.7 -115.438 32.764 0.194 21.519
37566080 -115.425 32.750 11.02 1.5 -115.428 32.748 0.212 23.617
37567880 -115.459 32.812 8.95 2.5 -115.466 32.807 0.142 15.779
37140492 -115.457 32.809 9.11 2.0 -115.464 32.804 0.146 16.180
37567952 -115.460 32.813 8.72 1.7 -115.467 32.808 0.141 15.625
37568312 -115.461 32.814 8.83 1.6 -115.468 32.809 0.139 15.471
37568448 -115.461 32.815 8.93 1.9 -115.468 32.810 0.138 15.378
37568576 -115.461 32.815 9.17 1.7 -115.468 32.810 0.138 15.378
37568600 -115.462 32.816 8.85 1.7 -115.469 32.811 0.137 15.224
37568624 -115.463 32.817 9.01 1.9 -115.470 32.812 0.136 15.070
37568640 -115.462 32.816 8.69 1.8 -115.469 32.811 0.137 15.224
37568648 -115.462 32.816 9.05 1.8 -115.469 32.811 0.137 15.224
37568656 -115.461 32.815 8.96 2.0 -115.468 32.810 0.138 15.378
37140524 -115.461 32.815 9.03 1.3 -115.468 32.810 0.138 15.378
37568720 -115.459 32.812 8.82 1.7 -115.466 32.807 0.142 15.779
37568736 -115.465 32.821 8.60 2.1 -115.472 32.816 0.131 14.577
37568792 -115.466 32.822 8.54 1.4 -115.473 32.817 0.130 14.423
37569256 -115.469 32.813 7.15 1.9 -115.470 32.812 0.136 15.075
37573056 -115.440 32.771 9.79 1.7 -115.442 32.770 0.187 20.749
37573808 -115.452 32.791 9.09 2.1 -115.455 32.789 0.163 18.158
37573904 -115.452 32.791 9.04 2.3 -115.455 32.789 0.163 18.158
37573920 -115.450 32.790 9.12 1.6 -115.454 32.788 0.165 18.373
37573944 -115.451 32.791 9.08 2.8 -115.454 32.789 0.164 18.219
37574088 -115.451 32.791 8.95 1.4 -115.454 32.789 0.164 18.219
37574920 -115.451 32.791 9.02 1.5 -115.454 32.789 0.164 18.219
37576080 -115.444 32.786 9.41 1.6 -115.450 32.782 0.172 19.111
37576088 -115.444 32.786 9.44 1.7 -115.450 32.782 0.172 19.111
37577864 -115.451 32.793 9.14 1.2 -115.455 32.790 0.162 18.033
37578104 -115.451 32.792 9.08 1.2 -115.455 32.790 0.163 18.126
37579160 -115.450 32.790 9.71 1.5 -115.454 32.788 0.165 18.373
37367215 -115.450 32.789 9.64 1.4 -115.453 32.787 0.166 18.466
37367823 -115.450 32.790 9.81 1.6 -115.454 32.788 0.165 18.373
37367831 -115.449 32.789 9.76 1.4 -115.453 32.787 0.167 18.527
37367895 -115.450 32.790 9.69 2.7 -115.454 32.788 0.165 18.373
37367911 -115.451 32.790 9.61 1.2 -115.454 32.788 0.165 18.312
37367967 -115.451 32.791 9.77 1.5 -115.454 32.789 0.164 18.219
37368031 -115.451 32.791 9.79 1.4 -115.454 32.789 0.164 18.219
37370783 -115.452 32.792 9.60 1.4 -115.455 32.790 0.162 18.065
37389031 -115.471 32.817 9.40 1.9 -115.472 32.816 0.131 14.581
37411855 -115.419 32.731 11.04 1.4 -115.417 32.732 0.232 25.748
37419199 -115.467 32.812 9.11 1.3 -115.469 32.811 0.138 15.290
37640120 -115.449 32.794 9.65 1.2 -115.455 32.790 0.162 18.063
37441927 -115.378 32.687 12.91 1.5 -115.384 32.683 0.291 32.341
37381437 -115.377 32.686 12.96 1.4 -115.384 32.682 0.292 32.495
37445807 -115.447 32.780 9.36 2.4 -115.448 32.779 0.175 19.485
37445815 -115.447 32.781 9.38 1.5 -115.448 32.780 0.174 19.392
37445823 -115.447 32.780 9.46 1.8 -115.448 32.779 0.175 19.485
37144692 -115.446 32.780 9.25 1.2 -115.448 32.779 0.176 19.546
37445863 -115.448 32.782 9.33 1.3 -115.449 32.781 0.173 19.238
37445879 -115.446 32.781 9.17 1.9 -115.448 32.780 0.175 19.453
37666256 -115.415 32.724 11.71 1.8 -115.413 32.726 0.240 26.643
37474463 -115.410 32.732 11.00 1.5 -115.415 32.729 0.236 26.205
37475607 -115.454 32.800 9.09 1.4 -115.459 32.796 0.155 17.200
37475623 -115.454 32.800 9.12 0.9 -115.459 32.796 0.155 17.200
37475631 -115.454 32.800 9.07 1.9 -115.459 32.796 0.155 17.200
37475775 -115.455 32.800 9.15 1.2 -115.460 32.797 0.154 17.138
37476111 -115.454 32.799 9.12 1.7 -115.459 32.796 0.156 17.292
37476207 -115.455 32.801 9.31 1.5 -115.460 32.798 0.153 17.046
37476743 -115.454 32.800 8.94 1.7 -115.459 32.796 0.155 17.200
37696368 -115.448 32.782 9.48 1.4 -115.449 32.781 0.173 19.238
37718272 -115.469 32.827 8.67 1.8 -115.476 32.822 0.124 13.775
37517799 -115.425 32.753 10.17 1.6 -115.429 32.750 0.210 23.338
37747904 -115.427 32.761 10.63 1.3 -115.433 32.757 0.202 22.473
37748800 -115.425 32.757 10.66 1.6 -115.431 32.753 0.207 22.966
37748808 -115.424 32.757 10.59 1.5 -115.431 32.753 0.207 23.028
37748976 -115.425 32.758 10.47 2.4 -115.431 32.754 0.206 22.874
37748984 -115.423 32.755 10.74 2.3 -115.429 32.751 0.209 23.274
37749016 -115.422 32.754 10.77 2.0 -115.429 32.750 0.211 23.428
37749048 -115.421 32.752 10.64 1.8 -115.427 32.748 0.213 23.675
37749912 -115.421 32.751 10.99 2.2 -115.427 32.747 0.214 23.768
37749920 -115.422 32.755 11.20 3.4 -115.429 32.750 0.210 23.336
37386117 -115.421 32.751 11.14 1.7 -115.427 32.747 0.214 23.768
37749944 -115.432 32.769 10.15 1.4 -115.438 32.765 0.193 21.424
37749952 -115.421 32.752 11.09 1.8 -115.427 32.748 0.213 23.675
37749960 -115.420 32.750 11.16 1.7 -115.426 32.746 0.215 23.922
37749976 -115.421 32.751 10.97 2.0 -115.427 32.747 0.214 23.768
37386133 -115.430 32.767 10.30 1.0 -115.437 32.762 0.195 21.732
37749984 -115.421 32.750 10.99 1.3 -115.426 32.746 0.215 23.861
37750000 -115.421 32.750 11.03 1.8 -115.426 32.746 0.215 23.861
37386141 -115.427 32.762 9.96 1.3 -115.434 32.758 0.201 22.380
37750024 -115.426 32.762 9.96 1.9 -115.433 32.757 0.202 22.441
37750040 -115.421 32.751 11.05 2.3 -115.427 32.747 0.214 23.768
37750152 -115.420 32.749 11.11 1.5 -115.426 32.745 0.216 24.015
37750304 -115.433 32.770 9.00 1.3 -115.439 32.766 0.191 21.270
37386149 -115.435 32.772 9.65 1.2 -115.441 32.768 0.189 20.962
37750352 -115.435 32.773 9.70 1.5 -115.441 32.769 0.188 20.869
37750520 -115.443 32.785 9.68 2.1 -115.449 32.781 0.173 19.265
37750624 -115.445 32.787 9.32 1.8 -115.451 32.783 0.170 18.957
37750656 -115.434 32.773 9.98 1.6 -115.441 32.768 0.188 20.930
37750808 -115.432 32.771 9.53 2.9 -115.439 32.766 0.191 21.238
37750816 -115.432 32.769 9.95 1.9 -115.438 32.765 0.193 21.424
37750824 -115.433 32.772 9.53 2.8 -115.440 32.767 0.190 21.084
37750832 -115.433 32.772 9.55 2.5 -115.440 32.767 0.190 21.084
37750840 -115.434 32.773 9.58 2.2 -115.441 32.768 0.188 20.930
37750864 -115.434 32.773 9.61 2.1 -115.441 32.768 0.188 20.930
37750872 -115.435 32.773 9.68 1.9 -115.441 32.769 0.188 20.869
37750896 -115.434 32.774 9.52 2.0 -115.441 32.769 0.187 20.837
37750904 -115.430 32.763 9.10 1.8 -115.435 32.760 0.199 22.103
37386173 -115.432 32.765 8.95 1.3 -115.437 32.762 0.196 21.795
37750912 -115.431 32.765 9.04 1.6 -115.436 32.762 0.197 21.857
37750920 -115.433 32.765 8.66 1.9 -115.437 32.762 0.195 21.734
37750928 -115.430 32.763 9.13 3.1 -115.435 32.760 0.199 22.103
37750936 -115.433 32.766 8.93 2.7 -115.437 32.763 0.195 21.641
37750944 -115.433 32.768 8.83 2.5 -115.438 32.765 0.193 21.456
37750952 -115.434 32.766 8.44 2.1 -115.438 32.764 0.194 21.580
37750960 -115.429 32.761 9.25 2.3 -115.434 32.758 0.201 22.350
37750968 -115.433 32.768 9.08 1.7 -115.438 32.765 0.193 21.456
37750976 -115.430 32.762 9.40 1.6 -115.435 32.759 0.200 22.196
37751424 -115.436 32.775 9.28 2.9 -115.442 32.771 0.185 20.622
37751432 -115.437 32.777 9.56 2.3 -115.444 32.773 0.183 20.375
37751440 -115.439 32.779 9.48 2.2 -115.445 32.775 0.180 20.067
37751448 -115.438 32.779 9.45 2.7 -115.445 32.774 0.181 20.128
37148804 -115.437 32.777 9.19 1.8 -115.444 32.773 0.183 20.375
37751608 -115.435 32.774 9.85 1.4 -115.442 32.770 0.187 20.776
37751920 -115.434 32.773 9.77 1.3 -115.441 32.768 0.188 20.930
37537775 -115.473 32.819 9.48 1.2 -115.474 32.818 0.128 14.273
37541703 -115.419 32.743 10.16 2.2 -115.423 32.741 0.222 24.634
37764560 -115.475 32.833 8.37 1.2 -115.481 32.829 0.116 12.851
37769648 -115.464 32.807 9.19 1.4 -115.466 32.806 0.143 15.938
37771608 -115.460 32.802 9.12 1.8 -115.462 32.801 0.150 16.647
37567823 -115.476 32.834 8.65 1.5 -115.482 32.830 0.114 12.697
37568631 -115.435 32.753 9.34 1.3 -115.432 32.755 0.204 22.727
37577559 -115.409 32.728 9.61 1.4 -115.413 32.726 0.240 26.638
37577679 -115.409 32.728 9.60 1.4 -115.413 32.726 0.240 26.638
37580367 -115.464 32.813 9.21 1.7 -115.468 32.810 0.138 15.381
37585319 -115.468 32.813 9.14 1.4 -115.470 32.812 0.136 15.136
37817624 -115.449 32.784 9.54 1.5 -115.450 32.783 0.171 18.991
37390789 -115.449 32.784 9.56 1.3 -115.450 32.783 0.171 18.991
37817640 -115.449 32.785 9.56 1.5 -115.451 32.784 0.170 18.898
37820560 -115.391 32.701 11.54 1.9 -115.395 32.698 0.272 30.246
37822344 -115.470 32.811 8.34 1.6 -115.469 32.812 0.137 15.200
37822352 -115.470 32.811 8.28 1.8 -115.469 32.812 0.137 15.200
37822360 -115.470 32.812 8.27 1.5 -115.470 32.812 0.136 15.107
37822368 -115.471 32.813 8.26 1.6 -115.470 32.813 0.134 14.953
37826896 -115.449 32.793 9.24 2.3 -115.455 32.789 0.163 18.155
37826960 -115.447 32.790 9.30 1.4 -115.453 32.786 0.167 18.556
37826968 -115.447 32.790 9.18 1.7 -115.453 32.786 0.167 18.556
37827280 -115.446 32.789 9.19 1.7 -115.452 32.785 0.168 18.710
37827392 -115.448 32.790 9.59 1.8 -115.453 32.787 0.166 18.495
37827456 -115.447 32.790 9.58 1.7 -115.453 32.786 0.167 18.556
37827552 -115.446 32.788 9.10 2.2 -115.451 32.784 0.169 18.803
37827560 -115.446 32.790 9.38 2.5 -115.452 32.786 0.167 18.618
37827568 -115.447 32.790 9.15 1.6 -115.453 32.786 0.167 18.556
37827576 -115.448 32.791 9.28 1.9 -115.453 32.787 0.165 18.402
37827584 -115.447 32.789 9.51 2.2 -115.452 32.786 0.168 18.649
37827608 -115.446 32.788 8.95 1.9 -115.451 32.784 0.169 18.803
37827624 -115.448 32.790 9.41 1.7 -115.453 32.787 0.166 18.495
37827664 -115.445 32.786 9.08 2.4 -115.450 32.783 0.171 19.050
37827688 -115.446 32.789 9.28 1.6 -115.452 32.785 0.168 18.710
37152980 -115.445 32.786 8.96 1.3 -115.450 32.783 0.171 19.050
37827752 -115.448 32.793 9.09 1.4 -115.454 32.789 0.164 18.217
37827768 -115.444 32.786 9.38 2.5 -115.450 32.782 0.172 19.111
37152972 -115.447 32.791 8.49 1.6 -115.453 32.787 0.166 18.463
37827776 -115.447 32.791 8.57 1.5 -115.453 32.787 0.166 18.463
37827928 -115.444 32.786 9.01 1.9 -115.450 32.782 0.172 19.111
37830592 -115.433 32.761 10.89 1.5 -115.435 32.760 0.199 22.106
37830696 -115.444 32.776 9.68 1.4 -115.445 32.775 0.180 20.040
37855592 -115.439 32.770 9.63 2.6 -115.441 32.769 0.188 20.903
37859920 -115.439 32.770 9.50 1.3 -115.441 32.769 0.188 20.903
37157284 -115.439 32.770 9.52 1.1 -115.441 32.769 0.188 20.903
37661415 -115.431 32.760 10.47 1.5 -115.434 32.758 0.201 22.321
37924296 -115.423 32.748 10.94 2.2 -115.426 32.746 0.215 23.925
37924304 -115.423 32.748 10.91 1.8 -115.426 32.746 0.215 23.925
37928240 -115.460 32.808 9.40 1.2 -115.465 32.805 0.145 16.090
37928592 -115.459 32.806 9.36 1.1 -115.464 32.803 0.147 16.337
37703999 -115.432 32.761 10.42 1.7 -115.435 32.759 0.199 22.167
37704007 -115.432 32.762 10.38 1.7 -115.435 32.760 0.199 22.074
37704015 -115.433 32.762 10.36 1.7 -115.436 32.760 0.198 22.013
37704023 -115.432 32.762 10.33 1.8 -115.435 32.760 0.199 22.074
37710783 -115.475 32.834 8.62 1.4 -115.481 32.830 0.115 12.758
37726847 -115.467 32.818 9.13 1.6 -115.472 32.815 0.132 14.733
37726871 -115.467 32.818 9.47 1.2 -115.472 32.815 0.132 14.733
37163204 -115.468 32.818 9.22 1.2 -115.472 32.815 0.132 14.672
37726879 -115.467 32.817 9.18 1.5 -115.471 32.814 0.133 14.826
37726895 -115.466 32.817 9.20 3.0 -115.471 32.814 0.134 14.887
37726975 -115.468 32.820 9.21 1.3 -115.473 32.817 0.130 14.486
37726983 -115.466 32.817 9.39 1.4 -115.471 32.814 0.134 14.887
37727007 -115.467 32.818 9.25 3.0 -115.472 32.815 0.132 14.733
37727015 -115.468 32.820 8.90 1.7 -115.473 32.817 0.130 14.486
37163212 -115.467 32.819 9.05 1.0 -115.472 32.816 0.132 14.640
37727031 -115.469 32.821 8.94 1.5 -115.474 32.818 0.129 14.332
37727039 -115.469 32.821 8.90 1.5 -115.474 32.818 0.129 14.332
37727047 -115.469 32.821 8.89 1.9 -115.474 32.818 0.129 14.332
37727055 -115.469 32.822 8.96 1.5 -115.474 32.819 0.128 14.239
37727063 -115.466 32.815 9.46 1.3 -115.470 32.812 0.136 15.073
37396525 -115.465 32.815 9.45 1.3 -115.470 32.812 0.136 15.134
37727071 -115.466 32.817 8.93 1.5 -115.471 32.814 0.134 14.887
37727087 -115.467 32.816 9.48 1.2 -115.471 32.814 0.134 14.919
37727095 -115.466 32.817 9.00 1.3 -115.471 32.814 0.134 14.887
37727103 -115.466 32.817 8.72 1.8 -115.471 32.814 0.134 14.887
37727111 -115.466 32.816 8.90 1.8 -115.470 32.813 0.135 14.980
37727119 -115.465 32.816 8.82 1.7 -115.470 32.813 0.135 15.041
37727127 -115.466 32.816 9.52 1.9 -115.470 32.813 0.135 14.980
37727135 -115.469 32.821 9.19 1.6 -115.474 32.818 0.129 14.332
37727143 -115.469 32.821 8.99 1.8 -115.474 32.818 0.129 14.332
37727159 -115.465 32.815 8.90 1.1 -115.470 32.812 0.136 15.134
37727167 -115.470 32.823 9.15 1.3 -115.475 32.820 0.127 14.085
37727175 -115.464 32.815 8.86 1.3 -115.469 32.812 0.137 15.195
37727215 -115.463 32.813 8.77 1.5 -115.468 32.810 0.139 15.442
37163220 -115.463 32.813 8.82 1.7 -115.468 32.810 0.139 15.442
37727231 -115.470 32.823 9.25 1.3 -115.475 32.820 0.127 14.085
37727239 -115.469 32.821 9.28 2.4 -115.474 32.818 0.129 14.332
37727247 -115.471 32.825 8.94 1.0 -115.476 32.822 0.124 13.838
37727255 -115.470 32.822 9.31 1.3 -115.474 32.819 0.128 14.178
37727279 -115.470 32.823 9.18 2.6 -115.475 32.820 0.127 14.085
37727295 -115.469 32.820 9.26 2.2 -115.473 32.817 0.130 14.425
37727351 -115.470 32.823 9.23 2.2 -115.475 32.820 0.127 14.085
37727367 -115.470 32.821 9.35 1.3 -115.474 32.818 0.128 14.271
37727439 -115.469 32.820 9.36 1.8 -115.473 32.817 0.130 14.425
37727831 -115.470 32.821 9.47 1.5 -115.474 32.818 0.128 14.271
37730447 -115.434 32.773 9.93 1.2 -115.441 32.768 0.188 20.930
37730639 -115.461 32.809 9.13 1.3 -115.466 32.806 0.143 15.936
37730671 -115.461 32.809 9.11 1.9 -115.466 32.806 0.143 15.936
37730703 -115.461 32.809 9.15 2.4 -115.466 32.806 0.143 15.936
37730711 -115.461 32.809 9.02 1.4 -115.466 32.806 0.143 15.936
37730751 -115.462 32.810 9.07 2.9 -115.466 32.807 0.142 15.782
37730759 -115.461 32.810 8.80 1.7 -115.466 32.807 0.142 15.843
37730775 -115.463 32.813 9.12 1.9 -115.468 32.810 0.139 15.442
37396573 -115.464 32.814 8.99 1.9 -115.469 32.811 0.137 15.288
37730783 -115.464 32.815 8.85 3.2 -115.469 32.812 0.137 15.195
37730799 -115.462 32.811 8.69 1.4 -115.467 32.808 0.141 15.689
37163228 -115.463 32.812 8.53 1.4 -115.468 32.809 0.140 15.535
37730807 -115.460 32.807 8.88 1.4 -115.464 32.804 0.146 16.183
37730823 -115.459 32.807 8.83 2.7 -115.464 32.804 0.146 16.244
37163236 -115.459 32.806 9.03 2.4 -115.464 32.803 0.147 16.337
37730847 -115.469 32.821 9.39 2.5 -115.474 32.818 0.129 14.332
37396581 -115.458 32.805 8.97 1.9 -115.463 32.802 0.148 16.491
37730855 -115.470 32.823 9.41 1.5 -115.475 32.820 0.127 14.085
37731287 -115.470 32.822 9.44 2.1 -115.474 32.819 0.128 14.178
37163388 -115.461 32.809 8.82 1.1 -115.466 32.806 0.143 15.936
37731999 -115.461 32.809 8.86 1.4 -115.466 32.806 0.143 15.936
37732207 -115.457 32.803 8.81 1.2 -115.462 32.800 0.151 16.738
37732351 -115.456 32.802 9.11 2.0 -115.461 32.799 0.152 16.892
37732359 -115.456 32.802 9.01 2.4 -115.461 32.799 0.152 16.892
37732367 -115.455 32.801 9.01 2.1 -115.460 32.798 0.153 17.046
37732383 -115.457 32.803 9.24 1.8 -115.462 32.800 0.151 16.738
37732903 -115.457 32.803 9.14 1.2 -115.462 32.800 0.151 16.738
37979056 -115.389 32.698 11.64 1.6 -115.393 32.695 0.276 30.647
37983104 -115.423 32.750 10.23 1.4 -115.427 32.747 0.213 23.739
37983112 -115.423 32.751 10.27 1.8 -115.427 32.748 0.213 23.646
37753535 -115.421 32.745 10.92 1.5 -115.424 32.743 0.219 24.325
37163868 -115.421 32.746 10.88 1.4 -115.425 32.744 0.218 24.233
37753551 -115.422 32.746 10.92 1.8 -115.425 32.744 0.217 24.171
37753559 -115.422 32.747 10.87 1.7 -115.425 32.745 0.217 24.079
37753567 -115.421 32.746 11.04 1.8 -115.425 32.744 0.218 24.233
37754327 -115.425 32.758 10.91 1.3 -115.431 32.754 0.206 22.874
38037336 -115.464 32.818 8.09 1.4 -115.471 32.814 0.134 14.916
37805511 -115.450 32.788 9.15 1.6 -115.453 32.786 0.167 18.559
37805519 -115.450 32.788 9.19 1.3 -115.453 32.786 0.167 18.559
37805527 -115.450 32.788 9.19 1.4 -115.453 32.786 0.167 18.559
37805551 -115.450 32.788 8.99 1.6 -115.453 32.786 0.167 18.559
37805647 -115.450 32.789 9.16 1.2 -115.453 32.787 0.166 18.466
37400437 -115.450 32.789 9.12 0.9 -115.453 32.787 0.166 18.466
37822799 -115.463 32.806 9.06 1.6 -115.465 32.805 0.145 16.092
37824495 -115.426 32.752 10.78 1.2 -115.429 32.750 0.210 23.370
37840615 -115.448 32.784 9.29 2.4 -115.450 32.783 0.171 19.052
37840623 -115.448 32.783 9.44 1.5 -115.450 32.782 0.172 19.145
37840631 -115.448 32.783 9.28 1.8 -115.450 32.782 0.172 19.145
37840639 -115.448 32.783 9.30 2.1 -115.450 32.782 0.172 19.145
37840663 -115.448 32.783 9.30 1.8 -115.450 32.782 0.172 19.145
37841631 -115.435 32.771 10.10 1.9 -115.440 32.768 0.189 21.055
38100000 -115.419 32.748 9.91 1.6 -115.425 32.744 0.217 24.169
38100016 -115.418 32.747 9.87 1.7 -115.424 32.743 0.219 24.323
37179068 -115.418 32.747 9.82 1.4 -115.424 32.743 0.219 24.323
37897727 -115.458 32.802 6.74 1.8 -115.461 32.800 0.151 16.769
37900087 -115.463 32.806 9.19 1.4 -115.465 32.805 0.145 16.092
37904031 -115.447 32.790 9.10 1.4 -115.453 32.786 0.167 18.556
37910231 -115.433 32.764 9.70 1.3 -115.436 32.762 0.196 21.827
37910239 -115.433 32.764 9.68 1.3 -115.436 32.762 0.196 21.827
37910247 -115.433 32.764 9.69 1.5 -115.436 32.762 0.196 21.827
37912239 -115.454 32.789 8.69 1.3 -115.454 32.789 0.164 18.221
38147104 -115.453 32.787 8.73 1.7 -115.453 32.787 0.166 18.468
38147880 -115.454 32.786 8.97 1.5 -115.453 32.787 0.166 18.500
38169112 -115.448 32.784 8.94 1.1 -115.450 32.783 0.171 19.052
38171360 -115.453 32.795 9.17 1.7 -115.457 32.793 0.159 17.725
37266946 -115.432 32.768 10.08 1.4 -115.438 32.764 0.194 21.517
37266954 -115.432 32.768 10.05 1.2 -115.438 32.764 0.194 21.517
37269714 -115.389 32.703 11.15 1.5 -115.395 32.699 0.271 30.183
37269722 -115.389 32.702 11.14 1.6 -115.395 32.698 0.272 30.276
37270146 -115.449 32.785 8.82 1.3 -115.451 32.784 0.170 18.898
37271122 -115.462 32.809 7.89 1.5 -115.466 32.806 0.143 15.875
37276842 -115.467 32.812 9.47 1.2 -115.469 32.811 0.138 15.290
38234736 -115.458 32.780 9.40 2.2 -115.451 32.784 0.169 18.813
38234752 -115.458 32.781 9.45 1.4 -115.452 32.785 0.168 18.720
38234760 -115.458 32.781 9.42 1.5 -115.452 32.785 0.168 18.720
38234768 -115.458 32.780 9.31 1.3 -115.451 32.784 0.169 18.813
38241872 -115.467 32.813 9.05 1.3 -115.469 32.812 0.137 15.197
38251864 -115.442 32.778 8.07 1.3 -115.446 32.776 0.180 19.977
38259440 -115.469 32.814 9.06 1.5 -115.470 32.813 0.135 14.982
38043855 -115.442 32.769 8.84 1.9 -115.441 32.769 0.187 20.813
37365274 -115.458 32.804 9.24 1.0 -115.462 32.801 0.149 16.584
37374610 -115.421 32.750 9.60 1.3 -115.426 32.746 0.215 23.861
37374618 -115.421 32.750 9.59 1.3 -115.426 32.746 0.215 23.861
37374650 -115.458 32.780 9.51 1.8 -115.451 32.784 0.169 18.813
37378506 -115.453 32.799 9.23 1.9 -115.459 32.795 0.156 17.354
37378618 -115.453 32.797 9.06 1.7 -115.458 32.794 0.158 17.539
37378674 -115.453 32.798 8.97 2.5 -115.458 32.795 0.157 17.447
37378690 -115.454 32.800 8.79 1.3 -115.459 32.796 0.155 17.200
37378682 -115.452 32.797 8.93 2.4 -115.457 32.793 0.158 17.601
37378706 -115.451 32.796 9.06 1.7 -115.457 32.792 0.160 17.755
37378714 -115.451 32.796 9.07 1.6 -115.457 32.792 0.160 17.755
37378730 -115.450 32.795 9.28 1.6 -115.456 32.791 0.161 17.909
37378738 -115.451 32.796 9.02 2.6 -115.457 32.792 0.160 17.755
37378746 -115.453 32.799 9.05 2.1 -115.459 32.795 0.156 17.354
37378754 -115.449 32.794 9.15 1.9 -115.455 32.790 0.162 18.063
37378786 -115.447 32.791 9.26 2.2 -115.453 32.787 0.166 18.463
37378794 -115.449 32.794 9.08 2.5 -115.455 32.790 0.162 18.063
38316072 -115.454 32.800 9.23 1.1 -115.459 32.796 0.155 17.200
38317152 -115.452 32.800 8.70 1.6 -115.459 32.796 0.156 17.322
38318688 -115.428 32.759 8.91 1.5 -115.433 32.756 0.203 22.597
37393666 -115.462 32.804 9.17 2.4 -115.464 32.803 0.147 16.339
38386136 -115.427 32.753 10.70 1.7 -115.430 32.751 0.209 23.216
37201524 -115.426 32.753 10.75 1.7 -115.429 32.751 0.209 23.277
38386144 -115.426 32.752 10.73 2.2 -115.429 32.750 0.210 23.370
38387872 -115.423 32.749 10.21 1.7 -115.427 32.747 0.214 23.832
38388000 -115.420 32.745 10.04 1.9 -115.424 32.743 0.219 24.387
38406792 -115.418 32.741 10.17 1.2 -115.421 32.739 0.224 24.880
38409600 -115.432 32.770 10.15 1.4 -115.439 32.765 0.192 21.331
38412288 -115.450 32.789 9.35 1.7 -115.453 32.787 0.166 18.466
38420208 -115.449 32.785 9.26 2.5 -115.451 32.784 0.170 18.898
38200919 -115.427 32.753 11.54 1.4 -115.430 32.751 0.209 23.216
38204151 -115.435 32.766 9.51 1.5 -115.438 32.764 0.194 21.519
37531714 -115.413 32.733 9.78 1.6 -115.416 32.731 0.233 25.929
37531722 -115.413 32.733 9.66 1.6 -115.416 32.731 0.233 25.929
37531730 -115.412 32.732 9.81 2.0 -115.415 32.730 0.235 26.083
37531738 -115.411 32.731 9.90 2.0 -115.415 32.729 0.236 26.237
37531746 -115.412 32.733 9.96 2.3 -115.416 32.730 0.234 25.990
37206324 -115.410 32.729 9.98 1.6 -115.413 32.727 0.238 26.484
37531754 -115.411 32.731 9.95 1.9 -115.415 32.729 0.236 26.237
37206476 -115.411 32.730 10.07 2.0 -115.414 32.728 0.237 26.330
37531762 -115.410 32.730 10.05 2.2 -115.414 32.727 0.237 26.391
37206492 -115.410 32.730 10.12 1.4 -115.414 32.727 0.237 26.391
37531770 -115.411 32.730 9.71 1.8 -115.414 32.728 0.237 26.330
37206500 -115.410 32.729 9.77 1.2 -115.413 32.727 0.238 26.484
37531778 -115.411 32.730 9.81 1.6 -115.414 32.728 0.237 26.330
37531786 -115.411 32.731 10.01 1.4 -115.415 32.729 0.236 26.237
37531794 -115.411 32.730 9.67 1.6 -115.414 32.728 0.237 26.330
37531802 -115.410 32.729 10.01 1.8 -115.413 32.727 0.238 26.484
37531810 -115.411 32.730 10.13 2.2 -115.414 32.728 0.237 26.330
37531818 -115.412 32.731 9.82 2.3 -115.415 32.729 0.235 26.176
37531866 -115.410 32.728 9.83 2.0 -115.413 32.726 0.239 26.577
37531882 -115.408 32.725 10.04 1.5 -115.411 32.723 0.243 26.978
